,ID hecho,FECHA ,SEXO,EDAD_VICTIMA
9356,LC-2019-0597277,2019-09-23,Varon,50
9357,LC-2019-0597446,2019-09-23,Mujer,39
9358,LC-2019-0597511,2019-09-23,Mujer,35
9359,LC-2019-0597554,2019-09-23,Mujer,31
9360,LC-2019-0597796,2019-09-23,Varon,37
9361,LC-2019-0597858,2019-09-23,SD,35
9362,LC-2019-0597874,2019-09-23,Mujer,51
9363,LC-2019-0597907,2019-09-23,Mujer,80
9364,LC-2019-0598010,2019-09-23,Varon,50
9365,LC-2019-0598061,2019-09-23,Varon,19
9366,LC-2019-0598128,2019-09-23,Mujer,26
9367,LC-2019-0598757,2019-09-23,Varon,33
9368,LC-2019-0609055,2019-09-23,Varon,46
9369,LC-2019-0598153,2019-09-24,Varon,26
9370,LC-2019-0598328,2019-09-24,Varon,36
9371,LC-2019-0598445,2019-09-24,Mujer,59
9372,LC-2019-0598445,2019-09-24,Mujer,60
9373,LC-2019-0598651,2019-09-24,Mujer,29
9374,LC-2019-0598672,2019-09-24,Varon,35
9375,LC-2019-0598818,2019-09-24,Varon,35
9376,LC-2019-0598818,2019-09-24,Varon,35
9377,LC-2019-0598830,2019-09-24,Varon,49
9378,LC-2019-0598933,2019-09-24,Varon,35
9379,LC-2019-0598996,2019-09-24,Mujer,21
9380,LC-2019-0599191,2019-09-24,Mujer,50
9381,LC-2019-0599226,2019-09-24,Mujer,77
9382,LC-2019-0599333,2019-09-24,Varon,43
9383,LC-2019-0599397,2019-09-24,Varon,25
9384,LC-2019-0599456,2019-09-24,Varon,48
9385,LC-2019-0599946,2019-09-24,Mujer,39
9386,LC-2019-0599956,2019-09-24,Varon,40
9387,LC-2019-0600361,2019-09-24,Mujer,27
9388,LC-2019-0600520,2019-09-24,Varon,29
9389,LC-2019-0600561,2019-09-24,Varon,26
9390,LC-2019-0600589,2019-09-24,Mujer,29
9391,LC-2019-0600589,2019-09-24,Varon,35
9392,LC-2019-0600589,2019-09-24,Mujer,36
9393,LC-2019-0602152,2019-09-24,Varon,46
9394,LC-2019-0602508,2019-09-24,Varon,27
9395,LC-2019-0605168,2019-09-24,Varon,15
9396,LC-2019-0598205,2019-09-24,varon,35
9397,LC-2019-0601134,2019-09-25,Varon,25
9398,LC-2019-0601399,2019-09-25,Varon,36
9399,LC-2019-0601452,2019-09-25,Varon,23
9400,LC-2019-0601535,2019-09-25,Varon,9
9401,LC-2019-0601864,2019-09-25,Varon,41
9402,LC-2019-0602053,2019-09-25,Varon,26
9403,LC-2019-0602338,2019-09-25,Varon,32
9404,LC-2019-0602409,2019-09-25,Mujer,43
9405,LC-2019-0602409,2019-09-25,Varon,19
9406,LC-2019-0602507,2019-09-25,Varon,18
9407,LC-2019-0602522,2019-09-25,Varon,27
9408,LC-2019-0602548,2019-09-25,Varon,26
9409,LC-2019-0602558,2019-09-25,Varon,20
9410,LC-2019-0602588,2019-09-25,Varon,42
9411,LC-2019-0602688,2019-09-25,Varon,41
9412,LC-2019-0602694,2019-09-25,Varon,58
9413,LC-2019-0602706,2019-09-25,Mujer,54
9414,LC-2019-0602749,2019-09-25,Mujer,23
9415,LC-2019-0602753,2019-09-25,Mujer,28
9416,LC-2019-0602816,2019-09-25,Varon,33
9417,LC-2019-0602865,2019-09-25,Varon,25
9418,LC-2019-0602865,2019-09-25,Varon,26
9419,LC-2019-0602876,2019-09-25,Varon,48
9420,LC-2019-0602996,2019-09-25,Varon,45
9421,LC-2019-0603073,2019-09-25,SD,35
9422,LC-2019-0604802,2019-09-25,Mujer,35
9423,LC-2019-0607180,2019-09-25,Varon,39
9424,LC-2019-0611745,2019-09-25,Mujer,47
9425,LC-2019-0670145,2019-09-25,Varon,32
9426,LC-2019-0603416,2019-09-26,Varon,36
9427,LC-2019-0603416,2019-09-26,Varon,41
9428,LC-2019-0603708,2019-09-26,Mujer,9
9429,LC-2019-0603708,2019-09-26,Mujer,22
9430,LC-2019-0603734,2019-09-26,Varon,38
9431,LC-2019-0603774,2019-09-26,Mujer,35
9432,LC-2019-0603781,2019-09-26,Mujer,62
9433,LC-2019-0603805,2019-09-26,Varon,28
9434,LC-2019-0603810,2019-09-26,Mujer,28
9435,LC-2019-0603814,2019-09-26,Varon,37
9436,LC-2019-0603814,2019-09-26,Mujer,43
9437,LC-2019-0603815,2019-09-26,Varon,40
9438,LC-2019-0603874,2019-09-26,SD,35
9439,LC-2019-0603893,2019-09-26,Varon,67
9440,LC-2019-0603981,2019-09-26,Varon,34
9441,LC-2019-0604165,2019-09-26,Mujer,33
9442,LC-2019-0604165,2019-09-26,Mujer,40
9443,LC-2019-0461321,2019-07-25,Varon,49
9444,LC-2019-0604165,2019-09-26,Varon,49
9445,LC-2019-0604165,2019-09-26,Mujer,52
9446,LC-2019-0604165,2019-09-26,Mujer,49
9447,LC-2019-0604182,2019-09-26,Mujer,35
9448,LC-2019-0604487,2019-09-26,Mujer,57
9449,LC-2019-0604536,2019-09-26,Varon,35
9450,LC-2019-0604765,2019-09-26,Mujer,25
9451,LC-2019-0604792,2019-09-26,SD,35
9452,LC-2019-0604979,2019-09-26,Mujer,27
9453,LC-2019-0604979,2019-09-26,Mujer,63
9454,LC-2019-0604992,2019-09-26,Mujer,6
9455,LC-2019-0604992,2019-09-26,Mujer,36
9456,LC-2019-0605109,2019-09-26,Varon,30
9457,LC-2019-0605110,2019-09-26,Varon,29
9458,LC-2019-0605277,2019-09-26,Varon,24
9459,LC-2019-0605343,2019-09-26,Mujer,35
9460,LC-2019-0605458,2019-09-26,Varon,60
9461,LC-2019-0605458,2019-09-26,Mujer,65
9462,LC-2019-0605531,2019-09-26,Mujer,59
9463,LC-2019-0605531,2019-09-26,Varon,61
9464,LC-2019-0605628,2019-09-26,Varon,35
9465,LC-2019-0605628,2019-09-26,Mujer,64
9466,LC-2019-0605670,2019-09-26,Varon,34
9467,LC-2019-0605672,2019-09-26,SD,35
9468,LC-2019-0605701,2019-09-26,Varon,28
9469,LC-2019-0605876,2019-09-26,Varon,43
9470,LC-2019-0605982,2019-09-26,Varon,35
9471,LC-2019-0606056,2019-09-26,Varon,34
9472,LC-2019-0606324,2019-09-26,Mujer,56
9473,LC-2019-0608273,2019-09-26,Varon,35
9474,LC-2019-0608448,2019-09-26,Varon,35
9475,LC-2019-0611837,2019-09-26,Varon,45
9476,LC-2019-0612115,2019-09-26,Mujer,25
9477,LC-2019-0030435,2019-01-15,Varon,42
9478,LC-2019-0635005,2019-09-26,Varon,19
9479,LC-2019-0604288,2019-09-26,varon,43
9480,LC-2019-0604254,2019-09-27,Mujer,23
9481,LC-2019-0606204,2019-09-27,Mujer,50
9482,LC-2019-0606240,2019-09-27,Mujer,36
9483,LC-2019-0606280,2019-09-27,Varon,41
9484,LC-2019-0606280,2019-09-27,Varon,32
9485,LC-2019-0606315,2019-09-27,Mujer,14
9486,LC-2019-0606459,2019-09-27,Varon,47
9487,LC-2019-0606673,2019-09-27,Varon,19
9488,LC-2019-0606783,2019-09-27,Varon,22
9489,LC-2019-0606788,2019-09-27,Varon,24
9490,LC-2019-0606849,2019-09-27,Mujer,46
9491,LC-2019-0606882,2019-09-27,Mujer,31
9492,LC-2019-0606893,2019-09-27,SD,35
9493,LC-2019-0607004,2019-09-27,Mujer,36
9494,LC-2019-0607065,2019-09-27,Varon,35
9495,LC-2019-0607117,2019-09-27,Varon,39
9496,LC-2019-0607269,2019-09-27,Mujer,35
9497,LC-2019-0607297,2019-09-27,Mujer,26
9498,LC-2019-0607299,2019-09-27,Varon,28
9499,LC-2019-0607386,2019-09-27,Mujer,40
9500,LC-2019-0607516,2019-09-27,Varon,35
9501,LC-2019-0607538,2019-09-27,Varon,22
9502,LC-2019-0607572,2019-09-27,Varon,14
9503,LC-2019-0607572,2019-09-27,Varon,45
9504,LC-2019-0607580,2019-09-27,Mujer,22
9505,LC-2019-0607641,2019-09-27,Varon,19
9506,LC-2019-0607652,2019-09-27,Varon,62
9507,LC-2019-0607745,2019-09-27,Varon,45
9508,LC-2019-0607751,2019-09-27,Varon,45
9509,LC-2019-0607751,2019-09-27,Mujer,41
9510,LC-2019-0607811,2019-09-27,Varon,29
9511,LC-2019-0607811,2019-09-27,Varon,28
9512,LC-2019-0607900,2019-09-27,SD,35
9513,LC-2019-0607931,2019-09-27,Varon,19
9514,LC-2019-0607983,2019-09-27,SD,35
9515,LC-2019-0608042,2019-09-27,Mujer,54
9516,LC-2019-0608111,2019-09-27,Mujer,33
9517,LC-2019-0608111,2019-09-27,Varon,27
9518,LC-2019-0608111,2019-09-27,Varon,60
9519,LC-2019-0608301,2019-09-27,Varon,48
9520,LC-2019-0608336,2019-09-27,SD,35
9521,LC-2019-0608379,2019-09-27,Mujer,36
9522,LC-2019-0608433,2019-09-27,Varon,30
9523,LC-2019-0608442,2019-09-27,Mujer,23
9524,LC-2019-0608561,2019-09-27,Varon,24
9525,LC-2019-0608582,2019-09-27,Mujer,62
9526,LC-2019-0608614,2019-09-27,SD,35
9527,LC-2019-0608728,2019-09-27,Mujer,24
9528,LC-2019-0609121,2019-09-27,Varon,65
9529,LC-2019-0627762,2019-09-27,Varon,42
9530,LC-2019-0748934,2019-09-27,Varon,57
9531,LC-2019-0608550,2019-09-28,Varon,48
9532,LC-2019-0608642,2019-09-28,Varon,59
9533,LC-2019-0608653,2019-09-28,Varon,29
9534,LC-2019-0608708,2019-09-28,Varon,30
9535,LC-2019-0608742,2019-09-28,Varon,19
9536,LC-2019-0345503,2019-06-03,Varon,30
9537,LC-2019-0609106,2019-09-28,Mujer,50
9538,LC-2019-0609106,2019-09-28,Mujer,50
9539,LC-2019-0609216,2019-09-28,Varon,30
9540,LC-2019-0609253,2019-09-28,Varon,40
9541,LC-2019-0609286,2019-09-28,Varon,40
9542,LC-2019-0609331,2019-09-28,Mujer,83
9543,LC-2019-0609369,2019-09-28,Varon,36
9544,LC-2019-0609371,2019-09-28,Varon,35
9545,LC-2019-0609401,2019-09-28,Varon,50
9546,LC-2019-0609454,2019-09-28,Mujer,7
9547,LC-2019-0609466,2019-09-28,Varon,27
9548,LC-2019-0609548,2019-09-28,Mujer,31
9549,LC-2019-0609569,2019-09-28,Varon,45
9550,LC-2019-0609637,2019-09-28,Varon,21
9551,LC-2019-0609639,2019-09-28,SD,35
9552,LC-2019-0609716,2019-09-28,Varon,53
9553,LC-2019-0609731,2019-09-28,Mujer,86
9554,LC-2019-0609738,2019-09-28,Varon,42
9555,LC-2019-0609778,2019-09-28,Varon,36
9556,LC-2019-0609786,2019-09-28,Varon,28
9557,LC-2019-0609851,2019-09-28,Mujer,35
9558,LC-2019-0609851,2019-09-28,Varon,36
9559,LC-2019-0609858,2019-09-28,Varon,18
9560,LC-2019-0609858,2019-09-28,Varon,40
9561,LC-2019-0609912,2019-09-28,Varon,21
9562,LC-2019-0610908,2019-09-28,Mujer,35
9563,LC-2019-0613407,2019-09-28,Mujer,23
9564,LC-2019-0609955,2019-09-29,Varon,50
9565,LC-2019-0609955,2019-09-29,Varon,15
9566,LC-2019-0610092,2019-09-29,Varon,28
9567,LC-2019-0610244,2019-09-29,Varon,74
9568,LC-2019-0610244,2019-09-29,Varon,40
9569,LC-2019-0610268,2019-09-29,Varon,23
9570,LC-2019-0610268,2019-09-29,Varon,33
9571,LC-2019-0224110,2019-04-10,Varon,35
9572,LC-2019-0610355,2019-09-29,Mujer,22
9573,LC-2019-0610355,2019-09-29,Varon,22
9574,LC-2019-0610391,2019-09-29,Mujer,27
9575,LC-2019-0610618,2019-09-29,Mujer,27
9576,LC-2019-0610618,2019-09-29,Mujer,29
9577,LC-2019-0610777,2019-09-29,Mujer,65
9578,LC-2019-0610777,2019-09-29,Varon,69
9579,LC-2019-0610777,2019-09-29,Mujer,79
9580,LC-2019-0610787,2019-09-29,Mujer,64
9581,LC-2019-0610797,2019-09-29,Mujer,14
9582,LC-2019-0612993,2019-09-29,Mujer,35
9583,LC-2019-0613086,2019-09-29,Varon,23
9584,LC-2019-0615411,2019-09-29,Mujer,27
9585,LC-2019-0616786,2019-09-29,Varon,57
9586,LC-2019-0610771,2019-09-29,varon,65
9587,LC-2019-0611067,2019-09-30,Mujer,43
9588,LC-2019-0611174,2019-09-30,Varon,35
9589,LC-2019-0611174,2019-09-30,Varon,29
9590,LC-2019-0611311,2019-09-30,Varon,37
9591,LC-2019-0611393,2019-09-30,Mujer,27
9592,LC-2019-0611393,2019-09-30,Varon,58
9593,LC-2019-0611444,2019-09-30,Mujer,54
9594,LC-2019-0611444,2019-09-30,Varon,35
9595,LC-2019-0611444,2019-09-30,Varon,23
9596,LC-2019-0611444,2019-09-30,Mujer,18
9597,LC-2019-0611444,2019-09-30,Varon,19
9598,LC-2019-0612001,2019-09-30,Varon,38
9599,LC-2019-0612250,2019-09-30,Varon,35
9600,LC-2019-0612887,2019-09-30,Mujer,5
9601,LC-2019-0613117,2019-09-30,SD,35
9602,LC-2019-0613124,2019-09-30,Varon,63
9603,LC-2019-0613140,2019-09-30,Varon,37
9604,LC-2019-0613144,2019-09-30,Mujer,43
9605,LC-2019-0613568,2019-09-30,Varon,32
9606,LC-2019-0613568,2019-09-30,Mujer,35
9607,LC-2019-0613606,2019-09-30,Varon,17
9608,LC-2019-0613670,2019-09-30,Varon,28
9609,LC-2019-0613700,2019-09-30,Mujer,51
9610,LC-2019-0613700,2019-09-30,Mujer,67
9611,LC-2019-0613700,2019-09-30,Mujer,91
9612,LC-2019-0613768,2019-09-30,Varon,34
9613,LC-2019-0613975,2019-09-30,Varon,25
9614,LC-2019-0614173,2019-09-30,Varon,24
9615,LC-2019-0614243,2019-09-30,Varon,46
9616,LC-2019-0620252,2019-09-30,Varon,51
9617,LC-2019-0620488,2019-09-30,Varon,41
9618,LC-2019-0629478,2019-09-30,Varon,34
9619,LC-2019-0649839,2019-09-30,Varon,35
9620,LC-2019-0614318,2019-10-01,Varon,28
9621,LC-2019-0614446,2019-10-01,Varon,22
9622,LC-2019-0614578,2019-10-01,Varon,25
9623,LC-2019-0614779,2019-10-01,Varon,38
9624,LC-2019-0614781,2019-10-01,Varon,37
9625,LC-2019-0614921,2019-10-01,Mujer,65
9626,LC-2019-0614956,2019-10-01,Varon,38
9627,LC-2019-0615280,2019-10-01,Varon,35
9628,LC-2019-0615280,2019-10-01,Varon,54
9629,LC-2019-0615456,2019-10-01,Varon,50
9630,LC-2019-0615484,2019-10-01,Varon,35
9631,LC-2019-0615516,2019-10-01,Varon,45
9632,LC-2019-0615628,2019-10-01,Varon,35
9633,LC-2019-0616014,2019-10-01,Varon,31
9634,LC-2019-0616158,2019-10-01,Mujer,8
9635,LC-2019-0616158,2019-10-01,Mujer,37
9636,LC-2019-0616255,2019-10-01,Varon,28
9637,LC-2019-0616260,2019-10-01,Mujer,40
9638,LC-2019-0616421,2019-10-01,Varon,30
9639,LC-2019-0616421,2019-10-01,Mujer,38
9640,LC-2019-0616483,2019-10-01,Varon,22
9641,LC-2019-0616529,2019-10-01,Varon,35
9642,LC-2019-0635165,2019-10-01,Varon,54
9643,LC-2019-0616592,2019-10-02,Varon,25
9644,LC-2019-0616801,2019-10-02,Varon,29
9645,LC-2019-0616814,2019-10-02,Mujer,40
9646,LC-2019-0616823,2019-10-02,Mujer,35
9647,LC-2019-0616982,2019-10-02,Varon,28
9648,LC-2019-0616982,2019-10-02,Mujer,49
9649,LC-2019-0616982,2019-10-02,Mujer,65
9650,LC-2019-0617065,2019-10-02,Varon,35
9651,LC-2019-0617103,2019-10-02,Varon,29
9652,LC-2019-0617203,2019-10-02,Varon,19
9653,LC-2019-0617280,2019-10-02,Varon,40
9654,LC-2019-0617373,2019-10-02,Mujer,35
9655,LC-2019-0617430,2019-10-02,Varon,71
9656,LC-2019-0617561,2019-10-02,Mujer,34
9657,LC-2019-0617706,2019-10-02,Varon,48
9658,LC-2019-0617711,2019-10-02,Varon,27
9659,LC-2019-0617757,2019-10-02,Mujer,34
9660,LC-2019-0617757,2019-10-02,Mujer,58
9661,LC-2019-0617775,2019-10-02,Varon,22
9662,LC-2019-0617908,2019-10-02,Varon,38
9663,LC-2019-0617958,2019-10-02,Varon,35
9664,LC-2019-0618005,2019-10-02,Mujer,18
9665,LC-2019-0618005,2019-10-02,Varon,29
9666,LC-2019-0618037,2019-10-02,Varon,54
9667,LC-2019-0618037,2019-10-02,Varon,14
9668,LC-2019-0618177,2019-10-02,Varon,28
9669,LC-2019-0618235,2019-10-02,Varon,47
9670,LC-2019-0618290,2019-10-02,Varon,32
9671,LC-2019-0538425,2019-08-27,Varon,35
9672,LC-2019-0618402,2019-10-02,Mujer,38
9673,LC-2019-0618455,2019-10-02,Varon,39
9674,LC-2019-0618469,2019-10-02,Varon,35
9675,LC-2019-0618544,2019-10-02,Mujer,41
9676,LC-2019-0618643,2019-10-02,Varon,34
9677,LC-2019-0618643,2019-10-02,Mujer,35
9678,LC-2019-0618708,2019-10-02,Varon,50
9679,LC-2019-0618838,2019-10-02,Varon,26
9680,LC-2019-0618899,2019-10-02,Mujer,55
9681,LC-2019-0618902,2019-10-02,Mujer,73
9682,LC-2019-0618922,2019-10-02,Varon,31
9683,LC-2019-0618979,2019-10-02,Varon,26
9684,LC-2019-0618979,2019-10-02,Varon,60
9685,LC-2019-0619009,2019-10-02,Varon,38
9686,LC-2019-0619009,2019-10-02,Mujer,54
9687,LC-2019-0619023,2019-10-02,Varon,49
9688,LC-2019-0662584,2019-10-02,Varon,24
9689,LC-2019-0619136,2019-10-03,Mujer,36
9690,LC-2019-0619136,2019-10-03,Varon,17
9691,LC-2019-0619179,2019-10-03,Mujer,28
9692,LC-2019-0619207,2019-10-03,Mujer,16
9693,LC-2019-0619207,2019-10-03,Mujer,43
9694,LC-2019-0619207,2019-10-03,Varon,49
9695,LC-2019-0619207,2019-10-03,Varon,52
9696,LC-2019-0619207,2019-10-03,Mujer,22
9697,LC-2019-0619225,2019-10-03,Varon,36
9698,LC-2019-0619229,2019-10-03,SD,35
9699,LC-2019-0619230,2019-10-03,Varon,50
9700,LC-2019-0619269,2019-10-03,Varon,35
9701,LC-2019-0619414,2019-10-03,Mujer,12
9702,LC-2019-0619414,2019-10-03,Varon,35
9703,LC-2019-0619570,2019-10-03,Varon,36
9704,LC-2019-0619649,2019-10-03,Varon,31
9705,LC-2019-0619763,2019-10-03,Varon,36
9706,LC-2019-0619879,2019-10-03,Varon,33
9707,LC-2019-0619905,2019-10-03,Mujer,39
9708,LC-2019-0619940,2019-10-03,Mujer,30
9709,LC-2019-0619940,2019-10-03,Mujer,32
9710,LC-2019-0619940,2019-10-03,Varon,35
9711,LC-2019-0620014,2019-10-03,Varon,24
9712,LC-2019-0620112,2019-10-03,Mujer,34
9713,LC-2019-0620160,2019-10-03,Mujer,35
9714,LC-2019-0620175,2019-10-03,Varon,35
9715,LC-2019-0620209,2019-10-03,Varon,35
9716,LC-2019-0620248,2019-10-03,Varon,29
9717,LC-2019-0620346,2019-10-03,Varon,39
9718,LC-2019-0620461,2019-10-03,Mujer,38
9719,LC-2019-0620537,2019-10-03,Varon,40
9720,LC-2019-0620554,2019-10-03,Mujer,29
9721,LC-2019-0276497,2019-05-03,Varon,31
9722,LC-2019-0620560,2019-10-03,Mujer,22
9723,LC-2019-0620598,2019-10-03,Varon,26
9724,LC-2019-0620659,2019-10-03,Mujer,21
9725,LC-2019-0620711,2019-10-03,Mujer,57
9726,LC-2019-0620773,2019-10-03,Varon,48
9727,LC-2019-0620792,2019-10-03,Mujer,31
9728,LC-2019-0620802,2019-10-03,Varon,68
9729,LC-2019-0620802,2019-10-03,Mujer,52
9730,LC-2019-0620806,2019-10-03,SD,35
9731,LC-2019-0620817,2019-10-03,Varon,21
9732,LC-2019-0620920,2019-10-03,Mujer,43
9733,LC-2019-0621096,2019-10-03,Mujer,24
9734,LC-2019-0621339,2019-10-03,Varon,29
9735,LC-2019-0621392,2019-10-03,Varon,23
9736,LC-2019-0621410,2019-10-03,Varon,41
9737,LC-2019-0621541,2019-10-03,Varon,33
9738,LC-2019-0621797,2019-10-04,Mujer,26
9739,LC-2019-0622150,2019-10-04,Varon,51
9740,LC-2019-0622169,2019-10-04,Mujer,35
9741,LC-2019-0622332,2019-10-04,Mujer,58
9742,LC-2019-0622405,2019-10-04,Mujer,27
9743,LC-2019-0622428,2019-10-04,SD,35
9744,LC-2019-0622513,2019-10-04,Varon,21
9745,LC-2019-0622535,2019-10-04,Varon,35
9746,LC-2019-0622651,2019-10-04,Varon,23
9747,LC-2019-0622698,2019-10-04,Varon,16
9748,LC-2019-0622728,2019-10-04,Varon,27
9749,LC-2019-0622728,2019-10-04,Varon,31
9750,LC-2019-0622728,2019-10-04,Mujer,42
9751,LC-2019-0622728,2019-10-04,Varon,35
9752,LC-2019-0622746,2019-10-04,Varon,48
9753,LC-2019-0622895,2019-10-04,Mujer,64
9754,LC-2019-0623075,2019-10-04,Varon,29
9755,LC-2019-0623084,2019-10-04,Varon,45
9756,LC-2019-0623110,2019-10-04,Varon,56
9757,LC-2019-0623153,2019-10-04,Mujer,30
9758,LC-2019-0623153,2019-10-04,Mujer,32
9759,LC-2019-0623212,2019-10-04,Mujer,35
9760,LC-2019-0623235,2019-10-04,Varon,32
9761,LC-2019-0623241,2019-10-04,Varon,38
9762,LC-2019-0623246,2019-10-04,Varon,34
9763,LC-2019-0623343,2019-10-04,Varon,24
9764,LC-2019-0623483,2019-10-04,Varon,28
9765,LC-2019-0623496,2019-10-04,Varon,26
9766,LC-2019-0623496,2019-10-04,Varon,28
9767,LC-2019-0623547,2019-10-04,Varon,32
9768,LC-2019-0623552,2019-10-04,Mujer,35
9769,LC-2019-0623583,2019-10-04,Mujer,47
9770,LC-2019-0623589,2019-10-04,Varon,27
9771,LC-2019-0623622,2019-10-04,Varon,46
9772,LC-2019-0623681,2019-10-04,Mujer,44
9773,LC-2019-0623681,2019-10-04,Mujer,52
9774,LC-2019-0623698,2019-10-04,Mujer,32
9775,LC-2019-0623700,2019-10-04,Varon,78
9776,LC-2019-0623702,2019-10-04,Varon,44
9777,LC-2019-0623719,2019-10-04,Varon,38
9778,LC-2019-0623773,2019-10-04,Mujer,27
9779,LC-2019-0623773,2019-10-04,Varon,44
9780,LC-2019-0623821,2019-10-04,Varon,14
9781,LC-2019-0623827,2019-10-04,Mujer,29
9782,LC-2019-0623842,2019-10-04,Varon,18
9783,LC-2019-0623842,2019-10-04,Mujer,20
9784,LC-2019-0623842,2019-10-04,Mujer,21
9785,LC-2019-0623907,2019-10-04,Varon,50
9786,LC-2019-0627345,2019-10-04,Mujer,38
9787,LC-2019-0627753,2019-10-04,Varon,47
9788,LC-2019-0624256,2019-10-05,Varon,71
9789,LC-2019-0624380,2019-10-05,Mujer,24
9790,LC-2019-0624404,2019-10-05,Varon,25
9791,LC-2019-0624572,2019-10-05,Varon,29
9792,LC-2019-0624683,2019-10-05,Varon,24
9793,LC-2019-0624734,2019-10-05,Mujer,45
9794,LC-2019-0624734,2019-10-05,Varon,47
9795,LC-2019-0624781,2019-10-05,Mujer,45
9796,LC-2019-0624812,2019-10-05,Varon,21
9797,LC-2019-0624853,2019-10-05,Mujer,78
9798,LC-2019-0624920,2019-10-05,Varon,30
9799,LC-2019-0624945,2019-10-05,Varon,34
9800,LC-2019-0624980,2019-10-05,Varon,44
9801,LC-2019-0624985,2019-10-05,SD,35
9802,LC-2019-0624999,2019-10-05,Varon,37
9803,LC-2019-0625006,2019-10-05,Mujer,33
9804,LC-2019-0625038,2019-10-05,Varon,35
9805,LC-2019-0625042,2019-10-05,Varon,29
9806,LC-2019-0625063,2019-10-05,Varon,42
9807,LC-2019-0625086,2019-10-05,Mujer,55
9808,LC-2019-0625156,2019-10-05,Varon,25
9809,LC-2019-0573464,2019-09-04,Varon,35
9810,LC-2019-0625415,2019-10-05,Varon,57
9811,LC-2019-0626529,2019-10-05,Varon,35
9812,LC-2019-0359578,2019-06-08,Varon,28
9813,LC-2019-0625464,2019-10-06,Varon,39
9814,LC-2019-0625470,2019-10-06,Varon,28
9815,LC-2019-0625470,2019-10-06,Varon,50
9816,LC-2019-0625503,2019-10-06,Mujer,26
9817,LC-2019-0625536,2019-10-06,Varon,54
9818,LC-2019-0625551,2019-10-06,Varon,67
9819,LC-2019-0625674,2019-10-06,Varon,33
9820,LC-2019-0625723,2019-10-06,Varon,54
9821,LC-2019-0625724,2019-10-06,Mujer,60
9822,LC-2019-0625765,2019-10-06,Mujer,47
9823,LC-2019-0625773,2019-10-06,SD,35
9824,LC-2019-0625882,2019-10-06,Varon,68
9825,LC-2019-0625927,2019-10-06,Mujer,3
9826,LC-2019-0625987,2019-10-06,Varon,23
9827,LC-2019-0626006,2019-10-06,Varon,36
9828,LC-2019-0626144,2019-10-06,Mujer,35
9829,LC-2019-0626237,2019-10-06,Mujer,35
9830,LC-2019-0626263,2019-10-06,Mujer,24
9831,LC-2019-0626345,2019-10-06,Varon,29
9832,LC-2019-0626404,2019-10-06,Varon,32
9833,LC-2019-0626440,2019-10-06,Varon,28
9834,LC-2019-0626476,2019-10-06,Varon,25
9835,LC-2019-0626467,2019-10-07,Mujer,27
9836,LC-2019-0626513,2019-10-07,Varon,36
9837,LC-2019-0626559,2019-10-07,Mujer,38
9838,LC-2019-0626580,2019-10-07,Varon,23
9839,LC-2019-0626600,2019-10-07,Mujer,27
9840,LC-2019-0626620,2019-10-07,Mujer,35
9841,LC-2019-0626805,2019-10-07,Mujer,21
9842,LC-2019-0626900,2019-10-07,Varon,63
9843,LC-2019-0627211,2019-10-07,Mujer,53
9844,LC-2019-0627211,2019-10-07,Mujer,26
9845,LC-2019-0627297,2019-10-07,Varon,55
9846,LC-2019-0627413,2019-10-07,Varon,24
9847,LC-2019-0627487,2019-10-07,Varon,39
9848,LC-2019-0627487,2019-10-07,Varon,40
9849,LC-2019-0627717,2019-10-07,Mujer,64
9850,LC-2019-0627799,2019-10-07,Varon,35
9851,LC-2019-0627938,2019-10-07,Varon,27
9852,LC-2019-0627988,2019-10-07,Mujer,35
9853,LC-2019-0628009,2019-10-07,Mujer,22
9854,LC-2019-0628096,2019-10-07,Mujer,22
9855,LC-2019-0628132,2019-10-07,Varon,56
9856,LC-2019-0628332,2019-10-07,Varon,8
9857,LC-2019-0628350,2019-10-07,Varon,40
9858,LC-2019-0628350,2019-10-07,Mujer,38
9859,LC-2019-0628401,2019-10-07,Varon,50
9860,LC-2019-0628464,2019-10-07,Mujer,27
9861,LC-2019-0628464,2019-10-07,Varon,29
9862,LC-2019-0628734,2019-10-07,Varon,15
9863,LC-2019-0628775,2019-10-07,Varon,35
9864,LC-2019-0628860,2019-10-07,Mujer,47
9865,LC-2019-0628941,2019-10-07,Mujer,57
9866,LC-2019-0628989,2019-10-07,Mujer,28
9867,LC-2019-0628989,2019-10-07,Varon,36
9868,LC-2019-0630447,2019-10-07,Varon,27
9869,LC-2019-0630908,2019-10-07,Varon,30
9870,LC-2019-0631197,2019-10-07,Mujer,58
9871,LC-2019-0631361,2019-10-07,Varon,21
9872,LC-2019-0632835,2019-10-07,Varon,38
9873,LC-2019-0641368,2019-10-07,Mujer,28
9874,LC-2019-0641444,2019-10-07,Varon,68
9875,LC-2019-0629217,2019-10-08,Varon,31
9876,LC-2019-0629399,2019-10-08,Mujer,16
9877,LC-2019-0629400,2019-10-08,Mujer,40
9878,LC-2019-0629723,2019-10-08,Varon,12
9879,LC-2019-0629723,2019-10-08,Varon,14
9880,LC-2019-0629933,2019-10-08,Varon,84
9881,LC-2019-0629939,2019-10-08,Varon,37
9882,LC-2019-0630032,2019-10-08,Mujer,57
9883,LC-2019-0630046,2019-10-08,Varon,31
9884,LC-2019-0630202,2019-10-08,Varon,49
9885,LC-2019-0630288,2019-10-08,Mujer,68
